,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season,species_lower
24872,NJ,WINTER_FLOUNDER,2005,,,1.0593589744,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL,winter_flounder
24873,NJ,WINTER_FLOUNDER,2006,,,1.1341025641,2.6378205128,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL,winter_flounder
24874,NJ,WINTER_FLOUNDER,2007,,,0.75240506329,1.4441139241,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL,winter_flounder
24875,NJ,WINTER_FLOUNDER,2008,,,0.62756410256,1.5387179487,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL,winter_flounder
24876,NJ,WINTER_FLOUNDER,2009,,,1.5425641026,3.0630769231,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL,winter_flounder
24877,NJ,WINTER_FLOUNDER,2010,,,0.66628205128,1.5641025641,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL,winter_flounder
24878,NJ,WINTER_FLOUNDER,1989,,,12.3225,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24879,NJ,WINTER_FLOUNDER,1990,,,4.3766666667,16.89673913,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24880,NJ,WINTER_FLOUNDER,1991,,,8.2450617284,26.788148148,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24881,NJ,WINTER_FLOUNDER,1992,,,5.8687654321,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24882,NJ,WINTER_FLOUNDER,1993,,,6.6029113924,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24883,NJ,WINTER_FLOUNDER,1994,,,4.786025641,13.310769231,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24884,NJ,WINTER_FLOUNDER,1995,,,10.546125,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24885,NJ,WINTER_FLOUNDER,1996,,,9.224625,24.5364375,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24886,NJ,WINTER_FLOUNDER,1997,,,6.1774358974,29.028846154,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24887,NJ,WINTER_FLOUNDER,1998,,,6.19425,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24888,NJ,WINTER_FLOUNDER,1999,,,8.0821794872,21.638205128,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24889,NJ,WINTER_FLOUNDER,2000,,,4.7873076923,10.475576923,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24890,NJ,WINTER_FLOUNDER,2001,,,8.1370886076,20.878670886,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24891,NJ,WINTER_FLOUNDER,2002,,,9.2079487179,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24892,NJ,WINTER_FLOUNDER,2003,,,6.2740506329,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24893,NJ,WINTER_FLOUNDER,2004,,,4.3556962025,14.121265823,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24894,NJ,WINTER_FLOUNDER,2005,,,8.8667948718,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24895,NJ,WINTER_FLOUNDER,2006,,,5.606025641,13.900512821,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24896,NJ,WINTER_FLOUNDER,2007,,,9.7908974359,19.088653846,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24897,NJ,WINTER_FLOUNDER,2008,,,3.5591025641,11.294230769,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24898,NJ,WINTER_FLOUNDER,2009,,,4.4746153846,15.128205128,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24899,NJ,WINTER_FLOUNDER,2010,,,10.184025974,24.701038961,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING,winter_flounder
24900,NJ,WINTER_FLOUNDER,1989,,,7.9114814815,29.344537037,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24901,NJ,WINTER_FLOUNDER,1990,,,5.3166666667,18.960333333,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24902,NJ,WINTER_FLOUNDER,1991,,,6.9787096774,22.115967742,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24903,NJ,WINTER_FLOUNDER,1992,,,6.2787096774,17.325483871,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24904,NJ,WINTER_FLOUNDER,1993,,,3.6276666667,20.776666667,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24905,NJ,WINTER_FLOUNDER,1994,,,3.4383333333,15.008333333,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24906,NJ,WINTER_FLOUNDER,1995,,,10.319666667,44.124166667,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24907,NJ,WINTER_FLOUNDER,1996,,,3.3348387097,11.387096774,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24908,NJ,WINTER_FLOUNDER,1997,,,4.9312903226,24.145,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24909,NJ,WINTER_FLOUNDER,1998,,,4.0076666667,16.880333333,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24910,NJ,WINTER_FLOUNDER,1999,,,8.8476666667,26.857333333,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24911,NJ,WINTER_FLOUNDER,2000,,,7.6716666667,15.794666667,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24912,NJ,WINTER_FLOUNDER,2001,,,4.3866666667,10.019666667,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24913,NJ,WINTER_FLOUNDER,2002,,,10.145806452,23.476774194,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24914,NJ,WINTER_FLOUNDER,2003,,,10.554666667,22.3875,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24915,NJ,WINTER_FLOUNDER,2004,,,6.5136666667,21.276333333,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24916,NJ,WINTER_FLOUNDER,2005,,,5.2763333333,17.269166667,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24917,NJ,WINTER_FLOUNDER,2006,,,10.607,23.756166667,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24918,NJ,WINTER_FLOUNDER,2007,,,8.3283333333,16.028,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24919,NJ,WINTER_FLOUNDER,2008,,,5.6893333333,10.926,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24920,NJ,WINTER_FLOUNDER,2009,,,6.503,13.6,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
24921,NJ,WINTER_FLOUNDER,2010,,,4.8723333333,11.133333333,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER,winter_flounder
25145,SNE,Atlantic_herring,1980,3.1330707024,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25146,SNE,Atlantic_herring,1981,3.2600550119,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25147,SNE,Atlantic_herring,1982,1.365691253,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25148,SNE,Atlantic_herring,1983,2.7798016535,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25149,SNE,Atlantic_herring,1984,0.43414547145,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25150,SNE,Atlantic_herring,1985,1.157832142,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25151,SNE,Atlantic_herring,1986,5.5797422691,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25152,SNE,Atlantic_herring,1987,1.0584853538,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25153,SNE,Atlantic_herring,1988,2.6393515559,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25154,SNE,Atlantic_herring,1989,0.8333232679,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25155,SNE,Atlantic_herring,1990,1.7569933726,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25156,SNE,Atlantic_herring,1991,5.0187442632,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25157,SNE,Atlantic_herring,1992,3.9085777197,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25158,SNE,Atlantic_herring,1993,10.908404424,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25159,SNE,Atlantic_herring,1994,11.05101254,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25160,SNE,Atlantic_herring,1995,2.886048751,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25161,SNE,Atlantic_herring,1996,7.5168277131,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25162,SNE,Atlantic_herring,1997,7.5062027685,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25163,SNE,Atlantic_herring,1998,14.385400101,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25164,SNE,Atlantic_herring,1999,15.909717443,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25165,SNE,Atlantic_herring,2000,3.7178339663,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25166,SNE,Atlantic_herring,2001,8.3060880905,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25167,SNE,Atlantic_herring,2002,4.8370918176,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25168,SNE,Atlantic_herring,2003,4.9354845976,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25169,SNE,Atlantic_herring,2004,3.2603000843,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25170,SNE,Atlantic_herring,2005,5.8596436749,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25171,SNE,Atlantic_herring,2006,9.2699960887,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25172,SNE,Atlantic_herring,2007,3.3034629321,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25173,SNE,Atlantic_herring,2008,7.4912418653,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,atlantic_herring
25878,SNE,Summer_flounder,1980,0.76777394642,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25879,SNE,Summer_flounder,1981,0.96444528678,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25880,SNE,Summer_flounder,1982,1.2932204227,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25881,SNE,Summer_flounder,1983,0.74294633072,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25882,SNE,Summer_flounder,1984,0.6335581352,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25883,SNE,Summer_flounder,1985,1.3060535368,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25884,SNE,Summer_flounder,1986,0.83581538757,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25885,SNE,Summer_flounder,1987,0.66975591954,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25886,SNE,Summer_flounder,1988,0.52951184444,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25887,SNE,Summer_flounder,1989,0.22787110475,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25888,SNE,Summer_flounder,1990,0.27628903464,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25889,SNE,Summer_flounder,1991,0.22803736499,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25890,SNE,Summer_flounder,1992,0.65356677495,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25891,SNE,Summer_flounder,1993,0.35614959351,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25892,SNE,Summer_flounder,1994,0.61006872518,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25893,SNE,Summer_flounder,1995,0.79064611172,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25894,SNE,Summer_flounder,1996,0.67442125831,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25895,SNE,Summer_flounder,1997,1.3590691016,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25896,SNE,Summer_flounder,1998,1.6629135125,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25897,SNE,Summer_flounder,1999,1.6418513735,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25898,SNE,Summer_flounder,2000,3.1199072267,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25899,SNE,Summer_flounder,2001,3.1218686673,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25900,SNE,Summer_flounder,2002,4.0093588607,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25901,SNE,Summer_flounder,2003,3.6544871875,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25902,SNE,Summer_flounder,2004,3.9625758678,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25903,SNE,Summer_flounder,2005,3.1179784062,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25904,SNE,Summer_flounder,2006,2.5835902196,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25905,SNE,Summer_flounder,2007,5.7706812599,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25906,SNE,Summer_flounder,2008,2.9683049365,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
25907,SNE,Summer_flounder,2009,6.3572440419,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,summer_flounder
26017,SNE,Winter_flounder,1980,0.2452784832,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26018,SNE,Winter_flounder,1981,0.37080033095,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26019,SNE,Winter_flounder,1982,0.46292907265,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26020,SNE,Winter_flounder,1983,0.52541949823,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26021,SNE,Winter_flounder,1984,0.4977451669,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26022,SNE,Winter_flounder,1985,0.38761918263,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26023,SNE,Winter_flounder,1986,0.30927404337,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26024,SNE,Winter_flounder,1987,0.26310254607,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26025,SNE,Winter_flounder,1988,0.20361166093,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26026,SNE,Winter_flounder,1989,0.16376062382,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26027,SNE,Winter_flounder,1990,0.15372644691,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26028,SNE,Winter_flounder,1991,0.1556547229,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26029,SNE,Winter_flounder,1992,0.12551648337,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26030,SNE,Winter_flounder,1993,0.099199086997,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26031,SNE,Winter_flounder,1994,0.093664220732,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26032,SNE,Winter_flounder,1995,0.12091004628,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26033,SNE,Winter_flounder,1996,0.12715908884,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26034,SNE,Winter_flounder,1997,0.12483801589,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26035,SNE,Winter_flounder,1998,0.12137426087,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26036,SNE,Winter_flounder,1999,0.13483648398,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26037,SNE,Winter_flounder,2000,0.16722437884,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26038,SNE,Winter_flounder,2001,0.17972246395,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26039,SNE,Winter_flounder,2002,0.13808598611,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26040,SNE,Winter_flounder,2003,0.1075192408,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26041,SNE,Winter_flounder,2004,0.093842764805,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26042,SNE,Winter_flounder,2005,0.07491709306,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26043,SNE,Winter_flounder,2006,0.092807209181,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26044,SNE,Winter_flounder,2007,0.12026728762,,,,,,NEFSC_Bottom_Trawl_Survey,NMFS/NEFSC,nd,winter_flounder
26137,GB,Atlantic_herring,1993,0.430273456,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26138,GB,Atlantic_herring,1994,0.297366773,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26139,GB,Atlantic_herring,1995,0.328735048,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26140,GB,Atlantic_herring,1996,0.781347847,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26141,GB,Atlantic_herring,1997,0.398372043,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26142,GB,Atlantic_herring,1998,0.309456836,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26143,GB,Atlantic_herring,1999,0.210939019,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26144,GB,Atlantic_herring,2000,0.797976138,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26145,GB,Atlantic_herring,2001,0.430585023,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26146,GB,Atlantic_herring,2002,0.254590759,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26147,GB,Atlantic_herring,2003,0.524303795,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26148,GB,Atlantic_herring,2004,0.221984772,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26149,GB,Atlantic_herring,2005,0.251772503,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26150,GB,Atlantic_herring,2006,0.035397045,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26151,GB,Atlantic_herring,2007,0.055311744,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26152,GB,Atlantic_herring,2008,0.02327139,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26368,GB,Atlantic_herring,1980,0.320476338,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26369,GB,Atlantic_herring,1981,0.316230625,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26370,GB,Atlantic_herring,1982,0.183515929,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26371,GB,Atlantic_herring,1983,0.044436417,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26372,GB,Atlantic_herring,1984,0.173572695,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26373,GB,Atlantic_herring,1985,0.117217225,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26374,GB,Atlantic_herring,1986,0.053632904,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26375,GB,Atlantic_herring,1987,0.169346563,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26376,GB,Atlantic_herring,1988,0.423814068,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26377,GB,Atlantic_herring,1989,0.059224149,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26378,GB,Atlantic_herring,1990,0.29731201,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26379,GB,Atlantic_herring,1991,0.052018941,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
26380,GB,Atlantic_herring,1992,0.229568466,,,,,,CFDBS,NMFS/NEFSC,nd,atlantic_herring
27053,GB,Summer_flounder,1980,0.009793115,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27054,GB,Summer_flounder,1981,0.011605446,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27055,GB,Summer_flounder,1982,0.010295821,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27056,GB,Summer_flounder,1983,0.012075345,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27057,GB,Summer_flounder,1984,0.02807871,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27058,GB,Summer_flounder,1985,0.017576479,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27059,GB,Summer_flounder,1986,0.009057032,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27060,GB,Summer_flounder,1987,0.007412465,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27061,GB,Summer_flounder,1988,0.017032828,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27062,GB,Summer_flounder,1989,0.00635966,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27063,GB,Summer_flounder,1990,0.001898549,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27064,GB,Summer_flounder,1991,0.001603799,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27065,GB,Summer_flounder,1992,0.001376522,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27066,GB,Summer_flounder,1993,0.001788633,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27067,GB,Summer_flounder,1994,0.003457647,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27068,GB,Summer_flounder,1995,0.006738979,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27069,GB,Summer_flounder,1996,0.004568359,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27070,GB,Summer_flounder,1997,0.000990053,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27071,GB,Summer_flounder,1998,0.000988026,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27072,GB,Summer_flounder,1999,0.001860924,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27073,GB,Summer_flounder,2000,0.001926599,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27074,GB,Summer_flounder,2001,0.001554784,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27075,GB,Summer_flounder,2002,0.002710496,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27076,GB,Summer_flounder,2003,0.003095062,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27077,GB,Summer_flounder,2004,0.003014523,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27078,GB,Summer_flounder,2005,0.003840225,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27079,GB,Summer_flounder,2006,0.002114,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27080,GB,Summer_flounder,2007,0.00180125,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
27081,GB,Summer_flounder,2008,0.001069458,,,,,,CFDBS,NMFS/NEFSC,nd,summer_flounder
