,ecosystem,species,year,landings_biomass,landings_abund,landings_biomass_index,landings_abund_index,avg_len,avg_mass,source,agency,season
3983,SNE,Yellowtail_flounder,1964,0.773364264,,,,,,CFDBS,NMFS/NEFSC,nd
3984,SNE,Yellowtail_flounder,1965,0.816792759,,,,,,CFDBS,NMFS/NEFSC,nd
3985,SNE,Yellowtail_flounder,1966,0.832907383,,,,,,CFDBS,NMFS/NEFSC,nd
3986,SNE,Yellowtail_flounder,1967,0.73377548,,,,,,CFDBS,NMFS/NEFSC,nd
3987,SNE,Yellowtail_flounder,1968,0.739610052,,,,,,CFDBS,NMFS/NEFSC,nd
3988,SNE,Yellowtail_flounder,1969,1.162015627,,,,,,CFDBS,NMFS/NEFSC,nd
3989,SNE,Yellowtail_flounder,1970,0.973611751,,,,,,CFDBS,NMFS/NEFSC,nd
3990,SNE,Yellowtail_flounder,1971,0.589137489,,,,,,CFDBS,NMFS/NEFSC,nd
3991,SNE,Yellowtail_flounder,1972,1.039368511,,,,,,CFDBS,NMFS/NEFSC,nd
3992,SNE,Yellowtail_flounder,1973,0.524097962,,,,,,CFDBS,NMFS/NEFSC,nd
3993,SNE,Yellowtail_flounder,1974,0.33620617,,,,,,CFDBS,NMFS/NEFSC,nd
3994,SNE,Yellowtail_flounder,1975,0.233233011,,,,,,CFDBS,NMFS/NEFSC,nd
3995,SNE,Yellowtail_flounder,1976,0.190467124,,,,,,CFDBS,NMFS/NEFSC,nd
3996,SNE,Yellowtail_flounder,1977,0.162521559,,,,,,CFDBS,NMFS/NEFSC,nd
3997,SNE,Yellowtail_flounder,1978,0.187627705,,,,,,CFDBS,NMFS/NEFSC,nd
3998,SNE,Yellowtail_flounder,1979,0.244400193,,,,,,CFDBS,NMFS/NEFSC,nd
3999,SNE,Yellowtail_flounder,1980,0.236475405,,,,,,CFDBS,NMFS/NEFSC,nd
4000,SNE,Yellowtail_flounder,1981,0.193310383,,,,,,CFDBS,NMFS/NEFSC,nd
4001,SNE,Yellowtail_flounder,1982,0.396136125,,,,,,CFDBS,NMFS/NEFSC,nd
4002,SNE,Yellowtail_flounder,1983,0.613701666,,,,,,CFDBS,NMFS/NEFSC,nd
4003,SNE,Yellowtail_flounder,1984,0.292780366,,,,,,CFDBS,NMFS/NEFSC,nd
4004,SNE,Yellowtail_flounder,1985,0.080444351,,,,,,CFDBS,NMFS/NEFSC,nd
4005,SNE,Yellowtail_flounder,1986,0.093383663,,,,,,CFDBS,NMFS/NEFSC,nd
4006,SNE,Yellowtail_flounder,1987,0.04901839,,,,,,CFDBS,NMFS/NEFSC,nd
4007,SNE,Yellowtail_flounder,1988,0.05511679,,,,,,CFDBS,NMFS/NEFSC,nd
4008,SNE,Yellowtail_flounder,1989,0.118327224,,,,,,CFDBS,NMFS/NEFSC,nd
4009,SNE,Yellowtail_flounder,1990,0.314615204,,,,,,CFDBS,NMFS/NEFSC,nd
4010,SNE,Yellowtail_flounder,1991,0.114189672,,,,,,CFDBS,NMFS/NEFSC,nd
4011,SNE,Yellowtail_flounder,1992,0.044416894,,,,,,CFDBS,NMFS/NEFSC,nd
4012,SNE,Yellowtail_flounder,1993,0.024439203,,,,,,CFDBS,NMFS/NEFSC,nd
4013,SNE,Yellowtail_flounder,1994,0.017778631,,,,,,CFDBS,NMFS/NEFSC,nd
4014,SNE,Yellowtail_flounder,1995,0.010805365,,,,,,CFDBS,NMFS/NEFSC,nd
4015,SNE,Yellowtail_flounder,1996,0.015782235,,,,,,CFDBS,NMFS/NEFSC,nd
4016,SNE,Yellowtail_flounder,1997,0.015835136,,,,,,CFDBS,NMFS/NEFSC,nd
4017,SNE,Yellowtail_flounder,1998,0.022365255,,,,,,CFDBS,NMFS/NEFSC,nd
4018,SNE,Yellowtail_flounder,1999,0.023699261,,,,,,CFDBS,NMFS/NEFSC,nd
4019,SNE,Yellowtail_flounder,2000,0.037608146,,,,,,CFDBS,NMFS/NEFSC,nd
4020,SNE,Yellowtail_flounder,2001,0.041162749,,,,,,CFDBS,NMFS/NEFSC,nd
4021,SNE,Yellowtail_flounder,2002,0.030961348,,,,,,CFDBS,NMFS/NEFSC,nd
4022,SNE,Yellowtail_flounder,2003,0.027624446,,,,,,CFDBS,NMFS/NEFSC,nd
4023,SNE,Yellowtail_flounder,2004,0.02768759,,,,,,CFDBS,NMFS/NEFSC,nd
4024,SNE,Yellowtail_flounder,2005,0.01600432,,,,,,CFDBS,NMFS/NEFSC,nd
4025,SNE,Yellowtail_flounder,2006,0.007256013,,,,,,CFDBS,NMFS/NEFSC,nd
4026,SNE,Yellowtail_flounder,2007,0.006076337,,,,,,CFDBS,NMFS/NEFSC,nd
4027,SNE,Longfin_squid,1964,0.019810417,,,,,,CFDBS,NMFS/NEFSC,nd
4028,SNE,Longfin_squid,1965,0.035314339,,,,,,CFDBS,NMFS/NEFSC,nd
4029,SNE,Longfin_squid,1966,0.011183477,,,,,,CFDBS,NMFS/NEFSC,nd
4030,SNE,Longfin_squid,1967,0.070615934,,,,,,CFDBS,NMFS/NEFSC,nd
4031,SNE,Longfin_squid,1968,0.219909416,,,,,,CFDBS,NMFS/NEFSC,nd
4032,SNE,Longfin_squid,1969,0.28306116,,,,,,CFDBS,NMFS/NEFSC,nd
4033,SNE,Longfin_squid,1970,0.430264109,,,,,,CFDBS,NMFS/NEFSC,nd
4034,SNE,Longfin_squid,1971,0.387107897,,,,,,CFDBS,NMFS/NEFSC,nd
4035,SNE,Longfin_squid,1972,0.607849301,,,,,,CFDBS,NMFS/NEFSC,nd
4036,SNE,Longfin_squid,1973,0.47109657,,,,,,CFDBS,NMFS/NEFSC,nd
4037,SNE,Longfin_squid,1974,0.46761054,,,,,,CFDBS,NMFS/NEFSC,nd
4038,SNE,Longfin_squid,1975,0.302046648,,,,,,CFDBS,NMFS/NEFSC,nd
4039,SNE,Longfin_squid,1976,0.246422919,,,,,,CFDBS,NMFS/NEFSC,nd
4040,SNE,Longfin_squid,1977,0.209275794,,,,,,CFDBS,NMFS/NEFSC,nd
4041,SNE,Longfin_squid,1978,0.309234312,,,,,,CFDBS,NMFS/NEFSC,nd
4042,SNE,Longfin_squid,1979,0.416297794,,,,,,CFDBS,NMFS/NEFSC,nd
4043,SNE,Longfin_squid,1980,0.412954905,,,,,,CFDBS,NMFS/NEFSC,nd
4044,SNE,Longfin_squid,1981,0.405201588,,,,,,CFDBS,NMFS/NEFSC,nd
4045,SNE,Longfin_squid,1982,0.414793216,,,,,,CFDBS,NMFS/NEFSC,nd
4046,SNE,Longfin_squid,1983,0.403915845,,,,,,CFDBS,NMFS/NEFSC,nd
4047,SNE,Longfin_squid,1984,0.281162065,,,,,,CFDBS,NMFS/NEFSC,nd
4048,SNE,Longfin_squid,1985,0.273830005,,,,,,CFDBS,NMFS/NEFSC,nd
4049,SNE,Longfin_squid,1986,0.223022675,,,,,,CFDBS,NMFS/NEFSC,nd
4050,SNE,Longfin_squid,1987,0.380562177,,,,,,CFDBS,NMFS/NEFSC,nd
4051,SNE,Longfin_squid,1988,0.359211896,,,,,,CFDBS,NMFS/NEFSC,nd
4052,SNE,Longfin_squid,1989,0.28573833,,,,,,CFDBS,NMFS/NEFSC,nd
4053,SNE,Longfin_squid,1990,0.303928144,,,,,,CFDBS,NMFS/NEFSC,nd
4054,SNE,Longfin_squid,1991,0.244811012,,,,,,CFDBS,NMFS/NEFSC,nd
4055,SNE,Longfin_squid,1992,0.40881504,,,,,,CFDBS,NMFS/NEFSC,nd
4056,SNE,Longfin_squid,1993,0.40260079,,,,,,CFDBS,NMFS/NEFSC,nd
4057,SNE,Longfin_squid,1994,0.280447613,,,,,,CFDBS,NMFS/NEFSC,nd
4058,SNE,Longfin_squid,1995,0.261040947,,,,,,CFDBS,NMFS/NEFSC,nd
4059,SNE,Longfin_squid,1996,0.334171251,,,,,,CFDBS,NMFS/NEFSC,nd
4060,SNE,Longfin_squid,1997,0.350550771,,,,,,CFDBS,NMFS/NEFSC,nd
4061,SNE,Longfin_squid,1998,0.389323562,,,,,,CFDBS,NMFS/NEFSC,nd
4062,SNE,Longfin_squid,1999,0.330861717,,,,,,CFDBS,NMFS/NEFSC,nd
4063,SNE,Longfin_squid,2000,0.333649088,,,,,,CFDBS,NMFS/NEFSC,nd
4064,SNE,Longfin_squid,2001,0.270449826,,,,,,CFDBS,NMFS/NEFSC,nd
4065,SNE,Longfin_squid,2002,0.256761622,,,,,,CFDBS,NMFS/NEFSC,nd
4066,SNE,Longfin_squid,2003,0.302038906,,,,,,CFDBS,NMFS/NEFSC,nd
4067,SNE,Longfin_squid,2004,0.343964822,,,,,,CFDBS,NMFS/NEFSC,nd
4068,SNE,Longfin_squid,2005,0.4122382,,,,,,CFDBS,NMFS/NEFSC,nd
4069,SNE,Longfin_squid,2006,0.176976642,,,,,,CFDBS,NMFS/NEFSC,nd
4070,SNE,Longfin_squid,2007,0.270096782,,,,,,CFDBS,NMFS/NEFSC,nd
4071,SNE,Longfin_squid,2008,0.215405929,,,,,,CFDBS,NMFS/NEFSC,nd
4072,SNE,Longfin_squid,2009,0.215405929,,,,,,CFDBS,NMFS/NEFSC,nd
4073,SNE,Shortfin_squid,1964,0.007766673,,,,,,CFDBS,NMFS/NEFSC,nd
4074,SNE,Shortfin_squid,1965,0.00996956,,,,,,CFDBS,NMFS/NEFSC,nd
4075,SNE,Shortfin_squid,1966,0.013322429,,,,,,CFDBS,NMFS/NEFSC,nd
4076,SNE,Shortfin_squid,1967,0.015762872,,,,,,CFDBS,NMFS/NEFSC,nd
4077,SNE,Shortfin_squid,1968,0.067567942,,,,,,CFDBS,NMFS/NEFSC,nd
4078,SNE,Shortfin_squid,1969,0.021602556,,,,,,CFDBS,NMFS/NEFSC,nd
4079,SNE,Shortfin_squid,1970,0.023291657,,,,,,CFDBS,NMFS/NEFSC,nd
4080,SNE,Shortfin_squid,1971,0.055190798,,,,,,CFDBS,NMFS/NEFSC,nd
4081,SNE,Shortfin_squid,1972,0.259566366,,,,,,CFDBS,NMFS/NEFSC,nd
4082,SNE,Shortfin_squid,1973,0.046436568,,,,,,CFDBS,NMFS/NEFSC,nd
4083,SNE,Shortfin_squid,1974,0.10737393,,,,,,CFDBS,NMFS/NEFSC,nd
4084,SNE,Shortfin_squid,1975,0.15675235,,,,,,CFDBS,NMFS/NEFSC,nd
4085,SNE,Shortfin_squid,1976,0.296591167,,,,,,CFDBS,NMFS/NEFSC,nd
4086,SNE,Shortfin_squid,1977,0.359625171,,,,,,CFDBS,NMFS/NEFSC,nd
4087,SNE,Shortfin_squid,1978,0.096363976,,,,,,CFDBS,NMFS/NEFSC,nd
4088,SNE,Shortfin_squid,1979,0.17447924,,,,,,CFDBS,NMFS/NEFSC,nd
4089,SNE,Shortfin_squid,1980,0.11516176,,,,,,CFDBS,NMFS/NEFSC,nd
4090,SNE,Shortfin_squid,1981,0.206704944,,,,,,CFDBS,NMFS/NEFSC,nd
4091,SNE,Shortfin_squid,1982,0.113951968,,,,,,CFDBS,NMFS/NEFSC,nd
4092,SNE,Shortfin_squid,1983,0.166237129,,,,,,CFDBS,NMFS/NEFSC,nd
4093,SNE,Shortfin_squid,1984,0.131424419,,,,,,CFDBS,NMFS/NEFSC,nd
4094,SNE,Shortfin_squid,1985,0.023194146,,,,,,CFDBS,NMFS/NEFSC,nd
4095,SNE,Shortfin_squid,1986,0.075499332,,,,,,CFDBS,NMFS/NEFSC,nd
4096,SNE,Shortfin_squid,1987,0.225931385,,,,,,CFDBS,NMFS/NEFSC,nd
4097,SNE,Shortfin_squid,1988,0.013872007,,,,,,CFDBS,NMFS/NEFSC,nd
4098,SNE,Shortfin_squid,1989,0.104031121,,,,,,CFDBS,NMFS/NEFSC,nd
4099,SNE,Shortfin_squid,1990,0.084287567,,,,,,CFDBS,NMFS/NEFSC,nd
4100,SNE,Shortfin_squid,1991,0.073287176,,,,,,CFDBS,NMFS/NEFSC,nd
4101,SNE,Shortfin_squid,1992,0.274001195,,,,,,CFDBS,NMFS/NEFSC,nd
4102,SNE,Shortfin_squid,1993,0.120556101,,,,,,CFDBS,NMFS/NEFSC,nd
4103,SNE,Shortfin_squid,1994,0.208322299,,,,,,CFDBS,NMFS/NEFSC,nd
4104,SNE,Shortfin_squid,1995,0.098555498,,,,,,CFDBS,NMFS/NEFSC,nd
4105,SNE,Shortfin_squid,1996,0.258864864,,,,,,CFDBS,NMFS/NEFSC,nd
4106,SNE,Shortfin_squid,1997,0.17514934,,,,,,CFDBS,NMFS/NEFSC,nd
4107,SNE,Shortfin_squid,1998,0.598365281,,,,,,CFDBS,NMFS/NEFSC,nd
4108,SNE,Shortfin_squid,1999,0.031512033,,,,,,CFDBS,NMFS/NEFSC,nd
4109,SNE,Shortfin_squid,2000,0.165768602,,,,,,CFDBS,NMFS/NEFSC,nd
4110,SNE,Shortfin_squid,2001,0.067609876,,,,,,CFDBS,NMFS/NEFSC,nd
4111,SNE,Shortfin_squid,2002,0.027461053,,,,,,CFDBS,NMFS/NEFSC,nd
4112,SNE,Shortfin_squid,2003,0.182334844,,,,,,CFDBS,NMFS/NEFSC,nd
4113,SNE,Shortfin_squid,2004,0.106057346,,,,,,CFDBS,NMFS/NEFSC,nd
4114,SNE,Shortfin_squid,2005,0.237240598,,,,,,CFDBS,NMFS/NEFSC,nd
4115,SNE,Shortfin_squid,2006,0.03642498,,,,,,CFDBS,NMFS/NEFSC,nd
4116,SNE,Shortfin_squid,2007,0.01900281,,,,,,CFDBS,NMFS/NEFSC,nd
4117,SNE,Shortfin_squid,2008,0.054602527,,,,,,CFDBS,NMFS/NEFSC,nd
4118,SNE,Shortfin_squid,2009,0.12981911,,,,,,CFDBS,NMFS/NEFSC,nd
4119,CB,Atlantic_croaker,1950,,,4169.4,,,,nd,nd,nd
4120,CB,Atlantic_croaker,1951,,,2755.1,,,,nd,nd,nd
4121,CB,Atlantic_croaker,1952,,,2037.3,,,,nd,nd,nd
4122,CB,Atlantic_croaker,1953,,,2051.4,,,,nd,nd,nd
4123,CB,Atlantic_croaker,1954,,,2738.5,,,,nd,nd,nd
4124,CB,Atlantic_croaker,1955,,,5196.7,,,,nd,nd,nd
4125,CB,Atlantic_croaker,1956,,,5178.5,,,,nd,nd,nd
4126,CB,Atlantic_croaker,1957,,,7075.0,,,,nd,nd,nd
4127,CB,Atlantic_croaker,1958,,,5676.5,,,,nd,nd,nd
4128,CB,Atlantic_croaker,1959,,,3852.7,,,,nd,nd,nd
4129,CB,Atlantic_croaker,1960,,,2049.7,,,,nd,nd,nd
4130,CB,Atlantic_croaker,1961,,,1420.3,,,,nd,nd,nd
4131,CB,Atlantic_croaker,1962,,,591.9,,,,nd,nd,nd
4132,CB,Atlantic_croaker,1963,,,56.2,,,,nd,nd,nd
4133,CB,Atlantic_croaker,1964,,,179.9,,,,nd,nd,nd
4134,CB,Atlantic_croaker,1965,,,695.0,,,,nd,nd,nd
4135,CB,Atlantic_croaker,1966,,,664.1,,,,nd,nd,nd
4136,CB,Atlantic_croaker,1967,,,147.3,,,,nd,nd,nd
4137,CB,Atlantic_croaker,1968,,,2.9,,,,nd,nd,nd
4138,CB,Atlantic_croaker,1969,,,28.8,,,,nd,nd,nd
4139,CB,Atlantic_croaker,1970,,,58.1,,,,nd,nd,nd
4140,CB,Atlantic_croaker,1971,,,120.2,,,,nd,nd,nd
4141,CB,Atlantic_croaker,1972,,,219.8,,,,nd,nd,nd
4142,CB,Atlantic_croaker,1973,,,633.0,,,,nd,nd,nd
4143,CB,Atlantic_croaker,1974,,,735.7,,,,nd,nd,nd
4144,CB,Atlantic_croaker,1975,,,2431.7,,,,nd,nd,nd
4145,CB,Atlantic_croaker,1976,,,3160.1,,,,nd,nd,nd
4146,CB,Atlantic_croaker,1977,,,4215.2,,,,nd,nd,nd
4147,CB,Atlantic_croaker,1978,,,3944.5,,,,nd,nd,nd
4148,CB,Atlantic_croaker,1979,,,1013.3,,,,nd,nd,nd
4149,CB,Atlantic_croaker,1980,,,326.0,,,,nd,nd,nd
4150,CB,Atlantic_croaker,1981,,,195.9,,,,nd,nd,nd
4151,CB,Atlantic_croaker,1982,,,57.3,,,,nd,nd,nd
4152,CB,Atlantic_croaker,1983,,,68.4,,,,nd,nd,nd
4153,CB,Atlantic_croaker,1984,,,383.2,,,,nd,nd,nd
4154,CB,Atlantic_croaker,1985,,,990.76490713,,,,nd,nd,nd
4155,CB,Atlantic_croaker,1986,,,1136.0,,,,nd,nd,nd
4156,CB,Atlantic_croaker,1987,,,1287.7,,,,nd,nd,nd
4157,CB,Atlantic_croaker,1988,,,1856.3302376,,,,nd,nd,nd
4158,CB,Atlantic_croaker,1989,,,958.96179887,,,,nd,nd,nd
4159,CB,Atlantic_croaker,1990,,,487.01037098,,,,nd,nd,nd
4160,CB,Atlantic_croaker,1991,,,906.75015226,,,,nd,nd,nd
4161,CB,Atlantic_croaker,1992,,,1246.0802157,,,,nd,nd,nd
4162,CB,Atlantic_croaker,1993,,,3518.327672,,,,nd,nd,nd
4163,CB,Atlantic_croaker,1994,,,4233.8868703,,,,nd,nd,nd
4164,CB,Atlantic_croaker,1995,,,4693.8633778,,,,nd,nd,nd
4165,CB,Atlantic_croaker,1996,,,5832.7878669,,,,nd,nd,nd
4166,CB,Atlantic_croaker,1997,,,8630.4241608,,,,nd,nd,nd
4167,CB,Atlantic_croaker,1998,,,8193.2724122,,,,nd,nd,nd
4168,CB,Atlantic_croaker,1999,,,8716.3520181,,,,nd,nd,nd
4169,CB,Atlantic_croaker,2000,,,9717.6630141,,,,nd,nd,nd
4170,CB,Atlantic_croaker,2001,,,10321.336865,,,,nd,nd,nd
4171,CB,Atlantic_croaker,2002,,,9273.0751124,,,,nd,nd,nd
4172,CB,Atlantic_croaker,2003,,,8901.0718203,,,,nd,nd,nd
4173,CB,Atlantic_croaker,2004,,,7722.7174083,,,,nd,nd,nd
4174,CB,Atlantic_croaker,2005,,,7937.6044275,,,,nd,nd,nd
4175,CB,Atlantic_croaker,2006,,,7080.8147221,,,,nd,nd,nd
4176,CB,Atlantic_croaker,2007,,,8207.7945239,,,,nd,nd,nd
4177,CB,Atlantic_croaker,2008,,,6962.5836706,,,,nd,nd,nd
4178,CB,Atlantic_croaker,2009,,,6060.1337693,,,,nd,nd,nd
4179,CB,Atlantic_croaker,2010,,,1638.3615549,,,,nd,nd,nd
4180,CB,Bluefish,1950,,,189.2,,,,nd,nd,nd
4181,CB,Bluefish,1951,,,119.7,,,,nd,nd,nd
4182,CB,Bluefish,1952,,,115.7,,,,nd,nd,nd
4183,CB,Bluefish,1953,,,100.4,,,,nd,nd,nd
4184,CB,Bluefish,1954,,,124.1,,,,nd,nd,nd
4185,CB,Bluefish,1955,,,128.5,,,,nd,nd,nd
4186,CB,Bluefish,1956,,,147.5,,,,nd,nd,nd
4187,CB,Bluefish,1957,,,129.5,,,,nd,nd,nd
4188,CB,Bluefish,1958,,,85.3,,,,nd,nd,nd
4189,CB,Bluefish,1959,,,96.2,,,,nd,nd,nd
4190,CB,Bluefish,1960,,,63.6,,,,nd,nd,nd
4191,CB,Bluefish,1961,,,141.7,,,,nd,nd,nd
4192,CB,Bluefish,1962,,,266.5,,,,nd,nd,nd
4193,CB,Bluefish,1963,,,305.7,,,,nd,nd,nd
4194,CB,Bluefish,1964,,,182.0,,,,nd,nd,nd
4195,CB,Bluefish,1965,,,96.3,,,,nd,nd,nd
4196,CB,Bluefish,1966,,,117.2,,,,nd,nd,nd
4197,CB,Bluefish,1967,,,62.5,,,,nd,nd,nd
4198,CB,Bluefish,1968,,,173.3,,,,nd,nd,nd
4199,CB,Bluefish,1969,,,125.8,,,,nd,nd,nd
4200,CB,Bluefish,1970,,,324.3,,,,nd,nd,nd
4201,CB,Bluefish,1971,,,341.2,,,,nd,nd,nd
4202,CB,Bluefish,1972,,,578.1,,,,nd,nd,nd
4203,CB,Bluefish,1973,,,1442.7,,,,nd,nd,nd
4204,CB,Bluefish,1974,,,1676.5,,,,nd,nd,nd
4205,CB,Bluefish,1975,,,1615.6,,,,nd,nd,nd
4206,CB,Bluefish,1976,,,2123.0,,,,nd,nd,nd
4207,CB,Bluefish,1977,,,1675.2,,,,nd,nd,nd
4208,CB,Bluefish,1978,,,1390.4,,,,nd,nd,nd
4209,CB,Bluefish,1979,,,1534.8,,,,nd,nd,nd
4210,CB,Bluefish,1980,,,1475.9,,,,nd,nd,nd
4211,CB,Bluefish,1981,,,1250.2,,,,nd,nd,nd
4212,CB,Bluefish,1982,,,1307.2,,,,nd,nd,nd
4213,CB,Bluefish,1983,,,839.3,,,,nd,nd,nd
4214,CB,Bluefish,1984,,,609.1,,,,nd,nd,nd
4215,CB,Bluefish,1985,,,4499.8941299,,,,nd,nd,nd
4216,CB,Bluefish,1986,,,893.5,,,,nd,nd,nd
4217,CB,Bluefish,1987,,,701.2,,,,nd,nd,nd
4218,CB,Bluefish,1988,,,3116.7424057,,,,nd,nd,nd
4219,CB,Bluefish,1989,,,901.49909681,,,,nd,nd,nd
4220,CB,Bluefish,1990,,,1320.6502014,,,,nd,nd,nd
4221,CB,Bluefish,1991,,,2208.5860224,,,,nd,nd,nd
4222,CB,Bluefish,1992,,,685.74628417,,,,nd,nd,nd
4223,CB,Bluefish,1993,,,519.02689456,,,,nd,nd,nd
4224,CB,Bluefish,1994,,,684.54443883,,,,nd,nd,nd
4225,CB,Bluefish,1995,,,470.45564333,,,,nd,nd,nd
4226,CB,Bluefish,1996,,,413.22450914,,,,nd,nd,nd
4227,CB,Bluefish,1997,,,598.48214679,,,,nd,nd,nd
4228,CB,Bluefish,1998,,,629.58632856,,,,nd,nd,nd
4229,CB,Bluefish,1999,,,463.95845179,,,,nd,nd,nd
4230,CB,Bluefish,2000,,,474.85999029,,,,nd,nd,nd
4231,CB,Bluefish,2001,,,711.08604824,,,,nd,nd,nd
4232,CB,Bluefish,2002,,,479.97161975,,,,nd,nd,nd
4233,CB,Bluefish,2003,,,326.54533524,,,,nd,nd,nd
4234,CB,Bluefish,2004,,,463.27991751,,,,nd,nd,nd
4235,CB,Bluefish,2005,,,546.40588311,,,,nd,nd,nd
4236,CB,Bluefish,2006,,,739.93004777,,,,nd,nd,nd
4237,CB,Bluefish,2007,,,905.96205846,,,,nd,nd,nd
4238,CB,Bluefish,2008,,,733.48381996,,,,nd,nd,nd
4239,CB,Bluefish,2009,,,473.82785701,,,,nd,nd,nd
4240,CB,Bluefish,2010,,,179.29004047,,,,nd,nd,nd
4241,CB,Northern_kingfish,1988,,,16.141852842,,,,nd,nd,nd
4242,CB,Northern_kingfish,1989,,,0.33407265004,,,,nd,nd,nd
4243,CB,Northern_kingfish,1990,,,10.603879022,,,,nd,nd,nd
4244,CB,Northern_kingfish,1991,,,36.755899183,,,,nd,nd,nd
4245,CB,Northern_kingfish,1992,,,2.418481951,,,,nd,nd,nd
4246,CB,Northern_kingfish,1993,,,1.9741257332,,,,nd,nd,nd
4247,CB,Northern_kingfish,1994,,,47.483523667,,,,nd,nd,nd
4248,CB,Northern_kingfish,1995,,,5.3047416264,,,,nd,nd,nd
4249,CB,Northern_kingfish,1996,,,6.7097209056,,,,nd,nd,nd
4250,CB,Northern_kingfish,1997,,,24.503904663,,,,nd,nd,nd
4251,CB,Northern_kingfish,1998,,,1.9677282078,,,,nd,nd,nd
4252,CB,Northern_kingfish,1999,,,3.8648743908,,,,nd,nd,nd
4253,CB,Northern_kingfish,2000,,,4.882031914,,,,nd,nd,nd
4254,CB,Northern_kingfish,2001,,,0.32350797988,,,,nd,nd,nd
4255,CB,Northern_kingfish,2002,,,10.439031682,,,,nd,nd,nd
4256,CB,Northern_kingfish,2003,,,14.784816147,,,,nd,nd,nd
4257,CB,Northern_kingfish,2004,,,5.0244845005,,,,nd,nd,nd
4258,CB,Northern_kingfish,2005,,,1.0414254755,,,,nd,nd,nd
4259,CB,Northern_kingfish,2006,,,14.433693455,,,,nd,nd,nd
4260,CB,Northern_kingfish,2007,,,2.5923173726,,,,nd,nd,nd
4261,CB,Northern_kingfish,2008,,,2.2946150903,,,,nd,nd,nd
4262,CB,Northern_kingfish,2009,,,1.8715600293,,,,nd,nd,nd
4263,CB,Northern_kingfish,2010,,,2.7786840548,,,,nd,nd,nd
4264,CB,Northern_puffer,1950,,,337.2,,,,nd,nd,nd
4265,CB,Northern_puffer,1951,,,311.7,,,,nd,nd,nd
4266,CB,Northern_puffer,1952,,,198.7,,,,nd,nd,nd
4267,CB,Northern_puffer,1953,,,124.8,,,,nd,nd,nd
4268,CB,Northern_puffer,1954,,,282.5,,,,nd,nd,nd
4269,CB,Northern_puffer,1955,,,220.7,,,,nd,nd,nd
4270,CB,Northern_puffer,1956,,,272.3,,,,nd,nd,nd
4271,CB,Northern_puffer,1957,,,221.8,,,,nd,nd,nd
4272,CB,Northern_puffer,1958,,,117.4,,,,nd,nd,nd
4273,CB,Northern_puffer,1959,,,376.8,,,,nd,nd,nd
4274,CB,Northern_puffer,1960,,,601.2,,,,nd,nd,nd
4275,CB,Northern_puffer,1961,,,526.2,,,,nd,nd,nd
4276,CB,Northern_puffer,1962,,,618.5,,,,nd,nd,nd
4277,CB,Northern_puffer,1963,,,963.8,,,,nd,nd,nd
4278,CB,Northern_puffer,1964,,,2335.0,,,,nd,nd,nd
4279,CB,Northern_puffer,1965,,,5685.4,,,,nd,nd,nd
4280,CB,Northern_puffer,1966,,,3675.0,,,,nd,nd,nd
4281,CB,Northern_puffer,1967,,,3512.8,,,,nd,nd,nd
4282,CB,Northern_puffer,1968,,,1708.4,,,,nd,nd,nd
4283,CB,Northern_puffer,1969,,,2083.2,,,,nd,nd,nd
4284,CB,Northern_puffer,1970,,,690.3,,,,nd,nd,nd
4285,CB,Northern_puffer,1971,,,264.3,,,,nd,nd,nd
4286,CB,Northern_puffer,1972,,,34.8,,,,nd,nd,nd
4287,CB,Northern_puffer,1973,,,4.5,,,,nd,nd,nd
4288,CB,Northern_puffer,1974,,,0.4,,,,nd,nd,nd
4289,CB,Northern_puffer,1975,,,0.0,,,,nd,nd,nd
4290,CB,Northern_puffer,1976,,,0.8,,,,nd,nd,nd
4291,CB,Northern_puffer,1977,,,3.6,,,,nd,nd,nd
4292,CB,Northern_puffer,1978,,,0.4,,,,nd,nd,nd
4293,CB,Northern_puffer,1980,,,0.1,,,,nd,nd,nd
4294,CB,Northern_puffer,1981,,,1.5,,,,nd,nd,nd
4295,CB,Northern_puffer,1982,,,0.9,,,,nd,nd,nd
4296,CB,Northern_puffer,1983,,,8.5,,,,nd,nd,nd
4297,CB,Northern_puffer,1984,,,9.5,,,,nd,nd,nd
4298,CB,Northern_puffer,1985,,,42.385342734,,,,nd,nd,nd
4299,CB,Northern_puffer,1986,,,162.1,,,,nd,nd,nd
4300,CB,Northern_puffer,1987,,,96.3,,,,nd,nd,nd
4301,CB,Northern_puffer,1988,,,121.43359533,,,,nd,nd,nd
4302,CB,Northern_puffer,1989,,,153.19784822,,,,nd,nd,nd
4303,CB,Northern_puffer,1990,,,204.07907621,,,,nd,nd,nd
4304,CB,Northern_puffer,1991,,,261.38907796,,,,nd,nd,nd
4305,CB,Northern_puffer,1992,,,204.46076552,,,,nd,nd,nd
4306,CB,Northern_puffer,1993,,,73.418544042,,,,nd,nd,nd
4307,CB,Northern_puffer,1994,,,34.119691303,,,,nd,nd,nd
4308,CB,Northern_puffer,1995,,,22.743522065,,,,nd,nd,nd
4309,CB,Northern_puffer,1996,,,24.317249537,,,,nd,nd,nd
4310,CB,Northern_puffer,1997,,,21.155718929,,,,nd,nd,nd
4311,CB,Northern_puffer,1998,,,17.198707902,,,,nd,nd,nd
4312,CB,Northern_puffer,1999,,,36.812853097,,,,nd,nd,nd
4313,CB,Northern_puffer,2000,,,37.046972318,,,,nd,nd,nd
