,ecosystem,species,year,biomass,biomass_SE,abundance,abundance_SE,biomass_index,biomass_index_SE,abundance_index,abundance_index_units,abundance_index_SE,avg_len,avg_mass,source,agency,season
181,CB,Blue_catfish_YOY,1993,,,,,,,0.18,no./5min_tow,,0.129,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
182,CB,Blue_catfish_YOY,1994,,,,,,,0.17,no./5min_tow,,0.1383,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
183,CB,Blue_catfish_YOY,1995,,,,,,,0.64,no./5min_tow,,0.1157,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
184,CB,Blue_catfish_YOY,1996,,,,,,,0.92,no./5min_tow,,0.1226,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
185,CB,Blue_catfish_YOY,1997,,,,,,,2.4,no./5min_tow,,0.1315,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
186,CB,Blue_catfish_YOY,1998,,,,,,,0.31,no./5min_tow,,0.1464,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
187,CB,Blue_catfish_YOY,1999,,,,,,,0.14,no./5min_tow,,0.1582,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
188,CB,Blue_catfish_YOY,2000,,,,,,,0.22,no./5min_tow,,0.1153,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
189,CB,Blue_catfish_YOY,2001,,,,,,,0.02,no./5min_tow,,0.1675,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
190,CB,Blue_catfish_YOY,2002,,,,,,,0.61,no./5min_tow,,0.1204,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
191,CB,Blue_catfish_YOY,2003,,,,,,,1.33,no./5min_tow,,0.0942,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
192,CB,Blue_catfish_YOY,2004,,,,,,,1.82,no./5min_tow,,0.1257,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
193,CB,Blue_catfish_YOY,2005,,,,,,,2.59,no./5min_tow,,0.1478,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
194,CB,Blue_catfish_YOY,2006,,,,,,,1.52,no./5min_tow,,0.1341,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
195,CB,Blue_catfish_YOY,2007,,,,,,,0.6,no./5min_tow,,0.151,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
196,CB,Blue_catfish_YOY,2008,,,,,,,0.54,no./5min_tow,,0.1288,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
197,CB,Blue_catfish_YOY,2009,,,,,,,0.88,no./5min_tow,,0.1195,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
198,CB,Blue_crab_female,1988,,,,,,,4.84,no./5min_tow,,0.1475,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
199,CB,Blue_crab_female,1989,,,,,,,4.89,no./5min_tow,,0.1463,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
200,CB,Blue_crab_female,1990,,,,,,,8.39,no./5min_tow,,0.1457,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
201,CB,Blue_crab_female,1991,,,,,,,2.73,no./5min_tow,,0.1467,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
202,CB,Blue_crab_female,1992,,,,,,,0.85,no./5min_tow,,0.1451,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
203,CB,Blue_crab_female,1993,,,,,,,1.38,no./5min_tow,,0.1408,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
204,CB,Blue_crab_female,1994,,,,,,,0.84,no./5min_tow,,0.1328,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
205,CB,Blue_crab_female,1995,,,,,,,0.38,no./5min_tow,,0.1388,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
206,CB,Blue_crab_female,1996,,,,,,,1.4,no./5min_tow,,0.1389,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
207,CB,Blue_crab_female,1997,,,,,,,0.88,no./5min_tow,,0.1388,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
208,CB,Blue_crab_female,1998,,,,,,,0.34,no./5min_tow,,0.1392,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
209,CB,Blue_crab_female,1999,,,,,,,0.51,no./5min_tow,,0.1385,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
210,CB,Blue_crab_female,2000,,,,,,,0.46,no./5min_tow,,0.1411,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
211,CB,Blue_crab_female,2001,,,,,,,0.48,no./5min_tow,,0.1438,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
212,CB,Blue_crab_female,2002,,,,,,,0.39,no./5min_tow,,0.1444,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
213,CB,Blue_crab_female,2003,,,,,,,0.32,no./5min_tow,,0.1446,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
214,CB,Blue_crab_female,2004,,,,,,,0.37,no./5min_tow,,0.1435,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
215,CB,Blue_crab_female,2005,,,,,,,0.36,no./5min_tow,,0.1424,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
216,CB,Blue_crab_female,2006,,,,,,,0.25,no./5min_tow,,0.1448,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
217,CB,Blue_crab_female,2007,,,,,,,0.22,no./5min_tow,,0.1466,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
218,CB,Blue_crab_female,2008,,,,,,,0.86,no./5min_tow,,0.1458,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
219,CB,Blue_crab_female,2009,,,,,,,0.37,no./5min_tow,,0.1486,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
220,CB,Blue_crab_female,2010,,,,,,,0.69,no./5min_tow,,0.1448,,VIMS_Juvenile_Trawl,VIMS,Aug-Oct
221,CB,Blue_crab_female,2002,0.13413429026,0.039664037806,,,,,987.85250132,no./km2,288.27415958,0.1451018018,0.14177723178,ChesMMAP_Survey,VIMS,Nov
222,CB,Blue_crab_female,2003,0.09315881732,0.023835291385,,,,,817.33324341,no./km2,152.09031617,0.14822799423,0.14401713201,ChesMMAP_Survey,VIMS,Nov
223,CB,Blue_crab_female,2004,0.066951098825,0.016474486911,,,,,446.14060705,no./km2,112.31920755,0.14518575851,0.1400550199,ChesMMAP_Survey,VIMS,Nov
224,CB,Blue_crab_female,2005,0.21582384349,0.045403570668,,,,,1468.1862522,no./km2,303.42812301,0.14600611853,0.14511845,ChesMMAP_Survey,VIMS,Nov
225,CB,Blue_crab_female,2006,0.12550402229,0.023962488431,,,,,984.54541134,no./km2,171.58690542,0.14459693878,0.13567118056,ChesMMAP_Survey,VIMS,Nov
226,CB,Blue_crab_female,2007,0.054556456642,0.016346759384,,,,,351.15642607,no./km2,104.62012519,0.14439490446,0.13910902335,ChesMMAP_Survey,VIMS,Nov
227,CB,Blue_crab_female,2008,0.23032288508,0.044812837149,,,,,1606.3320173,no./km2,302.28840805,0.14634172973,0.14210044854,ChesMMAP_Survey,VIMS,Nov
228,CB,Blue_crab_female,2009,0.14246962203,0.033673510891,,,,,997.4130085,no./km2,240.9130209,0.14287315011,0.13415793315,ChesMMAP_Survey,VIMS,Nov
229,CB,Blue_crab_female,2010,0.20020127277,0.053625849117,,,,,1430.3421439,no./km2,371.40198008,0.14720940717,0.13754031465,ChesMMAP_Survey,VIMS,Nov
230,CB,Blue_crab_male,2002,0.057993038002,0.01234638199,,,,,304.15895436,no./km2,62.432831099,0.13995864662,0.15824394319,ChesMMAP_Survey,VIMS,Sep-Nov
231,CB,Blue_crab_male,2003,0.041945402444,0.010114117515,,,,,221.48371041,no./km2,50.317917825,0.14441237113,0.15694020619,ChesMMAP_Survey,VIMS,Sep-Nov
232,CB,Blue_crab_male,2004,0.019879451053,0.0064477565517,,,,,117.3101081,no./km2,31.514154853,0.14345238095,0.17483333333,ChesMMAP_Survey,VIMS,Sep-Nov
233,CB,Blue_crab_male,2005,0.061953107533,0.02029163215,,,,,319.80924835,no./km2,88.960361838,0.15015053763,0.19191803647,ChesMMAP_Survey,VIMS,Sep-Nov
234,CB,Blue_crab_male,2006,0.082079015233,0.020250133822,,,,,512.86608808,no./km2,104.45634838,0.13791515152,0.1546967992,ChesMMAP_Survey,VIMS,Sep-Nov
235,CB,Blue_crab_male,2007,0.043713460794,0.014888773134,,,,,170.17543284,no./km2,54.706605816,0.1526,0.22185,ChesMMAP_Survey,VIMS,Sep-Nov
236,CB,Blue_crab_male,2008,0.046519813056,0.014850153468,,,,,266.70744673,no./km2,72.619129585,0.1450472973,0.18404054054,ChesMMAP_Survey,VIMS,Sep-Nov
237,CB,Blue_crab_male,2009,0.060138603127,0.019322554462,,,,,278.63100292,no./km2,83.889338643,0.15185365854,0.18814634146,ChesMMAP_Survey,VIMS,Sep-Nov
238,CB,Blue_crab_male,2010,0.15839601119,0.035467245348,,,,,936.90083017,no./km2,191.11767416,0.13522151899,0.12408939873,ChesMMAP_Survey,VIMS,Sep-Nov
239,CB,Blue_crab_YOY,1988,,,,,,,2.48,no./5min_tow,,0.0401,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
240,CB,Blue_crab_YOY,1989,,,,,,,10.19,no./5min_tow,,0.0369,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
241,CB,Blue_crab_YOY,1990,,,,,,,11.15,no./5min_tow,,0.0426,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
242,CB,Blue_crab_YOY,1991,,,,,,,7.07,no./5min_tow,,0.039,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
243,CB,Blue_crab_YOY,1992,,,,,,,4.87,no./5min_tow,,0.037,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
244,CB,Blue_crab_YOY,1993,,,,,,,5.84,no./5min_tow,,0.0346,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
245,CB,Blue_crab_YOY,1994,,,,,,,2.71,no./5min_tow,,0.0359,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
246,CB,Blue_crab_YOY,1995,,,,,,,11.14,no./5min_tow,,0.0369,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
247,CB,Blue_crab_YOY,1996,,,,,,,5.87,no./5min_tow,,0.0323,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
248,CB,Blue_crab_YOY,1997,,,,,,,4.37,no./5min_tow,,0.0387,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
249,CB,Blue_crab_YOY,1998,,,,,,,8.42,no./5min_tow,,0.0384,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
250,CB,Blue_crab_YOY,1999,,,,,,,2.89,no./5min_tow,,0.0374,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
251,CB,Blue_crab_YOY,2000,,,,,,,3.05,no./5min_tow,,0.0333,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
252,CB,Blue_crab_YOY,2001,,,,,,,2.64,no./5min_tow,,0.0343,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
253,CB,Blue_crab_YOY,2002,,,,,,,2.66,no./5min_tow,,0.0363,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
254,CB,Blue_crab_YOY,2003,,,,,,,8.39,no./5min_tow,,0.0319,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
255,CB,Blue_crab_YOY,2004,,,,,,,4.24,no./5min_tow,,0.0327,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
256,CB,Blue_crab_YOY,2005,,,,,,,7.43,no./5min_tow,,0.0283,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
257,CB,Blue_crab_YOY,2006,,,,,,,5.18,no./5min_tow,,0.0314,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
258,CB,Blue_crab_YOY,2007,,,,,,,2.14,no./5min_tow,,0.0379,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
259,CB,Blue_crab_YOY,2008,,,,,,,3.3,no./5min_tow,,0.0329,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
260,CB,Blue_crab_YOY,2009,,,,,,,5.92,no./5min_tow,,0.0303,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
261,CB,Blue_crab_YOY,2010,,,,,,,5.19,no./5min_tow,,0.0342,,VIMS_Juvenile_Trawl,VIMS,Sep-Nov
262,CB,Bluefish,2002,0.0084363712053,0.0037892131133,,,,,15.954249895,no./km2,6.3051708971,0.27347619048,0.32552380952,ChesMMAP_Survey,VIMS,Sep-Nov
263,CB,Bluefish,2003,0.0076580091955,0.0024604336519,,,,,41.340491128,no./km2,10.630081137,0.20790625,0.14822695035,ChesMMAP_Survey,VIMS,Sep-Nov
264,CB,Bluefish,2004,0.0069531903583,0.0028436402886,,,,,16.5772028,no./km2,5.6272235486,0.28647619048,0.35843809524,ChesMMAP_Survey,VIMS,Sep-Nov
265,CB,Bluefish,2005,0.014725819644,0.0049591310215,,,,,48.638819088,no./km2,13.933479178,0.23814,0.20644114286,ChesMMAP_Survey,VIMS,Sep-Nov
266,CB,Bluefish,2006,0.0033431352624,0.0017332436452,,,,,11.629001024,no./km2,4.2214837354,0.24961538462,0.27353846154,ChesMMAP_Survey,VIMS,Sep-Nov
267,CB,Bluefish,2007,0.014525075056,0.0056164930667,,,,,37.737858376,no./km2,12.295507871,0.2383,0.2344,ChesMMAP_Survey,VIMS,Sep-Nov
268,CB,Bluefish,2008,0.0019166681435,0.00093383084507,,,,,8.6541068858,no./km2,4.0868065984,0.25157142857,0.22342857143,ChesMMAP_Survey,VIMS,Sep-Nov
269,CB,Bluefish,2009,0.002013883622,0.0010950087773,,,,,8.6668735187,no./km2,3.7314324112,0.24533333333,0.24633333333,ChesMMAP_Survey,VIMS,Sep-Nov
270,CB,Bluefish,2010,0.0042427947117,0.006880543567,,,,,28.734288938,no./km2,35.882245678,0.20755680634,0.15061039886,ChesMMAP_Survey,VIMS,Sep-Nov
271,CB,Butterfish,2002,0.021351710343,0.0077681531601,,,,,347.55206373,no./km2,111.06225426,0.12630487805,0.057245993031,ChesMMAP_Survey,VIMS,Sep-Nov
272,CB,Butterfish,2003,0.041051975954,0.010690332659,,,,,655.60679264,no./km2,153.37669551,0.1246400818,0.057105786471,ChesMMAP_Survey,VIMS,Sep-Nov
273,CB,Butterfish,2004,0.060985778337,0.018509628801,,,,,560.03032892,no./km2,140.19192384,0.1602377451,0.10901731602,ChesMMAP_Survey,VIMS,Sep-Nov
274,CB,Butterfish,2005,0.048749149545,0.011459069711,,,,,657.04733402,no./km2,133.80625041,0.13555789474,0.06461754386,ChesMMAP_Survey,VIMS,Sep-Nov
275,CB,Butterfish,2006,0.027780466469,0.0092502268795,,,,,500.36609591,no./km2,138.01503435,0.12965644172,0.059869631902,ChesMMAP_Survey,VIMS,Sep-Nov
276,CB,Butterfish,2007,0.04303116558,0.014430394188,,,,,493.67005575,no./km2,148.4054633,0.15223404255,0.099191111111,ChesMMAP_Survey,VIMS,Sep-Nov
277,CB,Butterfish,2008,0.043698305834,0.010394795167,,,,,557.02076908,no./km2,113.84254728,0.1436984127,0.083045634921,ChesMMAP_Survey,VIMS,Sep-Nov
278,CB,Butterfish,2009,0.022912399958,0.0060454578862,,,,,528.93167397,no./km2,117.58566109,0.11751698113,0.050337693122,ChesMMAP_Survey,VIMS,Sep-Nov
279,CB,Butterfish,2010,0.010996296302,0.0035826701909,,,,,165.57766817,no./km2,41.658663701,0.13279816514,0.067123529412,ChesMMAP_Survey,VIMS,Sep-Nov
280,CB,Channel_catfish_age-1+,1988,,,,,,,1.41,no./5min_tow,,0.2987,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
281,CB,Channel_catfish_age-1+,1989,,,,,,,1.1,no./5min_tow,,0.2767,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
282,CB,Channel_catfish_age-1+,1990,,,,,,,2.67,no./5min_tow,,0.2893,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
283,CB,Channel_catfish_age-1+,1991,,,,,,,3.7,no./5min_tow,,0.2941,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
284,CB,Channel_catfish_age-1+,1992,,,,,,,2.12,no./5min_tow,,0.2852,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
285,CB,Channel_catfish_age-1+,1993,,,,,,,0.83,no./5min_tow,,0.3046,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
286,CB,Channel_catfish_age-1+,1994,,,,,,,0.84,no./5min_tow,,0.3304,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
287,CB,Channel_catfish_age-1+,1995,,,,,,,0.69,no./5min_tow,,0.3022,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
288,CB,Channel_catfish_age-1+,1996,,,,,,,1.08,no./5min_tow,,0.311,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
289,CB,Channel_catfish_age-1+,1997,,,,,,,0.84,no./5min_tow,,0.2674,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
290,CB,Channel_catfish_age-1+,1998,,,,,,,0.79,no./5min_tow,,0.3101,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
291,CB,Channel_catfish_age-1+,1999,,,,,,,0.33,no./5min_tow,,0.3174,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
292,CB,Channel_catfish_age-1+,2000,,,,,,,0.25,no./5min_tow,,0.2984,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
293,CB,Channel_catfish_age-1+,2001,,,,,,,0.17,no./5min_tow,,0.3599,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
294,CB,Channel_catfish_age-1+,2002,,,,,,,0.37,no./5min_tow,,0.348,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
295,CB,Channel_catfish_age-1+,2003,,,,,,,0.28,no./5min_tow,,0.2768,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
296,CB,Channel_catfish_age-1+,2004,,,,,,,0.32,no./5min_tow,,0.2335,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
297,CB,Channel_catfish_age-1+,2005,,,,,,,0.28,no./5min_tow,,0.2671,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
298,CB,Channel_catfish_age-1+,2006,,,,,,,0.21,no./5min_tow,,0.2923,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
299,CB,Channel_catfish_age-1+,2007,,,,,,,0.06,no./5min_tow,,0.2582,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
300,CB,Channel_catfish_age-1+,2008,,,,,,,0.06,no./5min_tow,,0.2972,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
301,CB,Channel_catfish_age-1+,2009,,,,,,,0.06,no./5min_tow,,0.327,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
302,CB,Channel_catfish_YOY,1988,,,,,,,0.02,no./5min_tow,,0.1035,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
303,CB,Channel_catfish_YOY,1989,,,,,,,1.92,no./5min_tow,,0.0885,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
304,CB,Channel_catfish_YOY,1990,,,,,,,0.04,no./5min_tow,,0.1198,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
305,CB,Channel_catfish_YOY,1991,,,,,,,0.03,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
306,CB,Channel_catfish_YOY,1992,,,,,,,0.0,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
307,CB,Channel_catfish_YOY,1993,,,,,,,0.04,no./5min_tow,,0.1,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
308,CB,Channel_catfish_YOY,1994,,,,,,,0.05,no./5min_tow,,0.0937,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
309,CB,Channel_catfish_YOY,1995,,,,,,,0.22,no./5min_tow,,0.097,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
310,CB,Channel_catfish_YOY,1996,,,,,,,0.13,no./5min_tow,,0.0856,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
311,CB,Channel_catfish_YOY,1997,,,,,,,0.05,no./5min_tow,,0.1078,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
312,CB,Channel_catfish_YOY,1998,,,,,,,0.06,no./5min_tow,,0.1116,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
313,CB,Channel_catfish_YOY,1999,,,,,,,0.0,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
314,CB,Channel_catfish_YOY,2000,,,,,,,0.01,no./5min_tow,,0.0783,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
315,CB,Channel_catfish_YOY,2001,,,,,,,0.0,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
316,CB,Channel_catfish_YOY,2002,,,,,,,0.0,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
317,CB,Channel_catfish_YOY,2003,,,,,,,0.32,no./5min_tow,,0.0918,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
318,CB,Channel_catfish_YOY,2004,,,,,,,0.19,no./5min_tow,,0.0827,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
319,CB,Channel_catfish_YOY,2005,,,,,,,0.02,no./5min_tow,,0.1142,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
320,CB,Channel_catfish_YOY,2006,,,,,,,0.01,no./5min_tow,,0.077,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
321,CB,Channel_catfish_YOY,2007,,,,,,,0.0,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
322,CB,Channel_catfish_YOY,2008,,,,,,,0.0,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
323,CB,Channel_catfish_YOY,2009,,,,,,,0.01,no./5min_tow,,,,VIMS_Juvenile_Trawl,VIMS,Jan-Apr
324,CB,Clearnose_skate,2002,0.14020198462,0.036809183084,,,,,99.747492781,no./km2,22.118063264,0.4141509434,1.6092698113,ChesMMAP_Survey,VIMS,May-Nov
325,CB,Clearnose_skate,2003,0.12020978718,0.02787321426,,,,,94.960174273,no./km2,20.575360707,0.35645283019,1.0998103093,ChesMMAP_Survey,VIMS,May-Nov
326,CB,Clearnose_skate,2004,0.056241769483,0.018743570264,,,,,42.43630385,no./km2,13.476356368,0.39120289855,1.3345333333,ChesMMAP_Survey,VIMS,May-Nov
327,CB,Clearnose_skate,2005,0.10759762951,0.026913222115,,,,,78.992226421,no./km2,18.142215792,0.37243939394,1.4210212121,ChesMMAP_Survey,VIMS,May-Nov
328,CB,Clearnose_skate,2006,0.31815875831,0.071342011091,,,,,208.79875062,no./km2,46.796782808,0.40683969466,1.4377763359,ChesMMAP_Survey,VIMS,May-Nov
329,CB,Clearnose_skate,2007,0.29984482206,0.08473621357,,,,,192.95113553,no./km2,58.217411681,0.38209205021,1.201427376,ChesMMAP_Survey,VIMS,May-Nov
330,CB,Clearnose_skate,2008,0.25867907536,0.057038934997,,,,,153.39335301,no./km2,33.452680817,0.42075886525,1.5940666667,ChesMMAP_Survey,VIMS,May-Nov
331,CB,Clearnose_skate,2009,0.30174654788,0.080796114375,,,,,177.23996613,no./km2,47.761838372,0.42879047619,1.6439542857,ChesMMAP_Survey,VIMS,May-Nov
332,CB,Clearnose_skate,2010,0.29534764951,0.069171462032,,,,,191.54036611,no./km2,42.64659422,0.4212745098,1.5669151961,ChesMMAP_Survey,VIMS,May-Nov
333,CB,Dusky_shark,1975,,,,,,,4.15208,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
334,CB,Dusky_shark,1977,,,,,,,0.19411,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
335,CB,Dusky_shark,1980,,,,,,,2.20772,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
336,CB,Dusky_shark,1981,,,,,,,1.75966,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
337,CB,Dusky_shark,1990,,,,,,,0.06121,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
338,CB,Dusky_shark,1991,,,,,,,0.0821,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
339,CB,Dusky_shark,1992,,,,,,,0.02125,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
340,CB,Dusky_shark,1993,,,,,,,0.33935,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
341,CB,Dusky_shark,1995,,,,,,,0.16406,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
342,CB,Dusky_shark,1996,,,,,,,0.49995,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
343,CB,Dusky_shark,1998,,,,,,,0.1686,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
344,CB,Dusky_shark,1999,,,,,,,0.81669,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
345,CB,Dusky_shark,2000,,,,,,,1.2348,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
346,CB,Dusky_shark,2001,,,,,,,0.29274,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
347,CB,Dusky_shark,2002,,,,,,,0.94,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
348,CB,Dusky_shark,2003,,,,,,,0.17099,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
349,CB,Dusky_shark,2004,,,,,,,0.9712,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
350,CB,Dusky_shark,2005,,,,,,,2.08714,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
351,CB,Dusky_shark,2006,,,,,,,2.68798,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
352,CB,Dusky_shark,2007,,,,,,,0.27572,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
353,CB,Dusky_shark,2008,,,,,,,0.12422,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
354,CB,Dusky_shark,2009,,,,,,,2.74844,no._/_100_hooks/_hr_normalized,,,,VIMS_Longline_Survey,VIMS,Jun-Sep
355,CB,Hogchoker,1988,,,,,,,18.03,no./5min_tow,,0.098,,VIMS_Juvenile_Trawl,VIMS,May-Jul
356,CB,Hogchoker,1989,,,,,,,33.48,no./5min_tow,,0.0948,,VIMS_Juvenile_Trawl,VIMS,May-Jul
357,CB,Hogchoker,1990,,,,,,,31.99,no./5min_tow,,0.0997,,VIMS_Juvenile_Trawl,VIMS,May-Jul
358,CB,Hogchoker,1991,,,,,,,11.0,no./5min_tow,,0.0955,,VIMS_Juvenile_Trawl,VIMS,May-Jul
359,CB,Hogchoker,1992,,,,,,,12.99,no./5min_tow,,0.0978,,VIMS_Juvenile_Trawl,VIMS,May-Jul
360,CB,Hogchoker,1993,,,,,,,6.82,no./5min_tow,,0.096,,VIMS_Juvenile_Trawl,VIMS,May-Jul
361,CB,Hogchoker,1994,,,,,,,5.45,no./5min_tow,,0.101,,VIMS_Juvenile_Trawl,VIMS,May-Jul
